Xreal,Ximg,Yreal,Yimg
-1.031421422958374,-0.27840760350227356,-23.86385154724121,-5.710427284240723
-0.9782149195671082,-0.40766966342926025,-22.704845428466797,-8.7254056930542
-0.9088366627693176,-0.5270536541938782,-21.21371841430664,-11.487202644348145
-0.8249459862709045,-0.6343384385108948,-19.3599796295166,-14.01052474975586
-0.7284949421882629,-0.7276384830474854,-17.218891143798828,-16.16736602783203
-0.6215575337409973,-0.805547297000885,-14.853039741516113,-18.037235260009766
-0.5065360069274902,-0.8669639825820923,-12.200562477111816,-19.53833770751953
-0.38582590222358704,-0.911299467086792,-9.470366477966309,-20.650497436523438
-0.2619059681892395,-0.9383605122566223,-6.630192279815674,-21.352983474731445
-0.13724519312381744,-0.9483430981636047,-3.7185397148132324,-21.6967830657959
-0.014245159924030304,-0.9417937397956848,-0.8712210655212402,-21.66908836364746
0.10477069020271301,-0.9195672869682312,1.9339587688446045,-21.18857765197754
0.21781474351882935,-0.8827477097511292,4.634992599487305,-20.438249588012695
0.32284316420555115,-0.8326764702796936,7.134744644165039,-19.29639434814453
0.4182310104370117,-0.7708153128623962,9.425145149230957,-17.91326141357422
0.5025628209114075,-0.6987621188163757,11.527568817138672,-16.254629135131836
0.5746970772743225,-0.618201732635498,13.30048656463623,-14.343018531799316
0.63377445936203,-0.5308773517608643,14.794739723205566,-12.236599922180176
0.6791888475418091,-0.4386084973812103,15.956230163574219,-10.030740737915039
0.7107311487197876,-0.3430493175983429,16.7694034576416,-7.664614200592041
0.7283058166503906,-0.2461216002702713,17.185640335083008,-5.262126922607422
0.7321937680244446,-0.14952221512794495,17.31072425842285,-2.8754401206970215
0.7229106426239014,-0.0549507811665535,17.072254180908203,-0.4625234603881836
0.7012195587158203,0.035967230796813965,16.502880096435547,1.8206548690795898
0.6681152582168579,0.12170428037643433,15.64021110534668,4.003628253936768
0.6248204112052917,0.20079292356967926,14.499814987182617,5.990549087524414
0.5726586580276489,0.27215293049812317,13.06008243560791,7.709617614746094
0.5132452249526978,0.334516704082489,11.430791854858398,9.194878578186035
0.4482024312019348,0.3870546817779541,9.695951461791992,10.403620719909668
0.37925365567207336,0.4290916621685028,7.867767810821533,11.280600547790527
0.3081440329551697,0.46018868684768677,6.016319274902344,11.899439811706543
0.2365925908088684,0.48015886545181274,4.1778669357299805,12.195509910583496
0.166313037276268,0.4890488088130951,2.382032871246338,12.224309921264648
0.09863227605819702,0.48726803064346313,0.6871540546417236,12.005081176757812
0.03513704985380173,0.4753608703613281,-0.8419580459594727,11.517935752868652
-0.02305477298796177,0.45420387387275696,-2.2006921768188477,10.797731399536133
-0.07495308667421341,0.42489299178123474,-3.379612922668457,9.894242286682129
-0.11978458613157272,0.38873183727264404,-4.33464241027832,8.78391170501709
-0.1569962501525879,0.3471950888633728,-5.068704605102539,7.659299373626709
-0.18618129193782806,0.30191874504089355,-5.592782974243164,6.47338342666626
-0.2074045091867447,0.25444990396499634,-5.9130377769470215,5.211142539978027
-0.22053992748260498,0.2066006064414978,-6.043096542358398,4.012220859527588
-0.22590315341949463,0.15994715690612793,-5.990409851074219,2.8560681343078613
-0.2239186316728592,0.11600355803966522,-5.7580156326293945,1.8444441556930542
-0.21517542004585266,0.07611177861690521,-5.406902313232422,0.9426947236061096
-0.2004188746213913,0.04139364883303642,-4.883857727050781,0.21224357187747955
-0.18052539229393005,0.01279591303318739,-4.285714626312256,-0.4325495958328247
-0.15655304491519928,-0.009329729713499546,-3.6577951908111572,-0.838146448135376
-0.1296340972185135,-0.024440251290798187,-2.9883086681365967,-1.0888015031814575
-0.101022869348526,-0.032593101263046265,-2.2655208110809326,-1.166275978088379
-0.07204800844192505,-0.034015871584415436,-1.5661699771881104,-1.0823078155517578
-0.04407680407166481,-0.02915959060192108,-0.9199724793434143,-0.8856803178787231
-0.018472231924533844,-0.018659619614481926,-0.3565852642059326,-0.5215494632720947
0.003403501119464636,-0.003228726563975215,0.07594478130340576,-0.1285448968410492
0.020517488941550255,0.016083894297480583,0.43121495842933655,0.42702794075012207
0.031657952815294266,0.03850020840764046,0.6045880913734436,0.9758262634277344
0.036068182438611984,0.06298591941595078,0.5963969230651855,1.5745129585266113
0.0331851951777935,0.08854034543037415,0.43747901916503906,2.169180393218994
0.022738803178071976,0.11415373533964157,0.10424219816923141,2.7167255878448486
